Date : 2024-05-02 04:50:24
Directory : /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks
Total : 425 files,  67941 codes, 8681 comments, 12786 blanks, all 89408 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
+------------+------------+------------+------------+------------+------------+
| JavaScript |        415 |     66,823 |      8,673 |     12,698 |     88,194 |
| JSON       |          2 |        800 |          0 |          2 |        802 |
| CSS        |          1 |        199 |          4 |         40 |        243 |
| HTML       |          5 |        117 |          4 |         46 |        167 |
| XML        |          2 |          2 |          0 |          0 |          2 |
+------------+------------+------------+------------+------------+------------+

Directories
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| path                                                                                                                    | files      | code       | comment    | blank      | total      |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| .                                                                                                                       |        425 |     67,941 |      8,681 |     12,786 |     89,408 |
| . (Files)                                                                                                               |         14 |      2,151 |        285 |        374 |      2,810 |
| .history                                                                                                                |        410 |     65,789 |      8,396 |     12,412 |     86,597 |
| public                                                                                                                  |          1 |          1 |          0 |          0 |          1 |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                | language   | code       | comment    | blank      | total      |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addLights_20240326200508.js | JavaScript |          4 |          0 |          2 |          6 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addLights_20240326200532.js | JavaScript |          5 |          0 |          2 |          7 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addLights_20240326200541.js | JavaScript |          6 |          0 |          2 |          8 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326193615.js | JavaScript |          0 |          0 |          1 |          1 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326193952.js | JavaScript |          5 |          2 |          4 |         11 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326194123.js | JavaScript |          7 |          2 |          4 |         13 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326194139.js | JavaScript |          8 |          2 |          4 |         14 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326194436.js | JavaScript |          8 |          0 |          2 |         10 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326194808.js | JavaScript |          8 |          0 |          2 |         10 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326194811.js | JavaScript |          7 |          1 |          2 |         10 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326194924.js | JavaScript |          8 |          0 |          2 |         10 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326200134.js | JavaScript |         11 |          0 |          3 |         14 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326200202.js | JavaScript |         12 |          0 |          3 |         15 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326200214.js | JavaScript |         14 |          0 |          3 |         17 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326200220.js | JavaScript |         14 |          0 |          3 |         17 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240326200233.js | JavaScript |         15 |          0 |          3 |         18 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328200018.js | JavaScript |         15 |          0 |          3 |         18 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201045.js | JavaScript |         22 |          0 |          4 |         26 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201115.js | JavaScript |         22 |          0 |          4 |         26 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201137.js | JavaScript |         29 |          0 |          5 |         34 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201140.js | JavaScript |         29 |          0 |          5 |         34 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201653.js | JavaScript |         30 |          0 |          6 |         36 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201739.js | JavaScript |         31 |          0 |          6 |         37 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201749.js | JavaScript |         31 |          0 |          6 |         37 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328201806.js | JavaScript |         31 |          0 |          6 |         37 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202201.js | JavaScript |         32 |          0 |          6 |         38 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202219.js | JavaScript |         35 |          0 |          6 |         41 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202237.js | JavaScript |         35 |          0 |          6 |         41 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202245.js | JavaScript |         35 |          0 |          6 |         41 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202310.js | JavaScript |         36 |          0 |          6 |         42 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202322.js | JavaScript |         35 |          1 |          6 |         42 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202328.js | JavaScript |         35 |          1 |          6 |         42 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202341.js | JavaScript |         36 |          1 |          6 |         43 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202343.js | JavaScript |         36 |          1 |          6 |         43 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202346.js | JavaScript |         36 |          1 |          6 |         43 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202348.js | JavaScript |         36 |          1 |          6 |         43 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202350.js | JavaScript |         36 |          1 |          6 |         43 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addMeshes_20240328202353.js | JavaScript |         36 |          1 |          6 |         43 |
